"Owner","Certificate Issuer Organization","Certificate Issuer Organizational Unit","Common Name or Certificate Name","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Trust Bits","Distrust for TLS After Date","Distrust for S/MIME After Date","EV Policy OID(s)","Approval Bug","NSS Release When First Included","Firefox Release When First Included","Test Website - Valid","Test Website - Expired","Test Website - Revoked","Mozilla Applied Constraints","Company Website","Geographic Focus","Certificate Policy (CP)","Certification Practice Statement (CPS)","Certificate Practice & Policy Statement (CP/CPS)","Standard Audit","NetSec Audit","TLS BR Audit","TLS EVG Audit","S/MIME BR Audit","Audit Firm","Standard Audit Type","Standard Audit Statement Dt"
"SSL.com","SSL Corporation","","SSL.com Root Certification Authority RSA","7B2C9BD316803299","85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69","D28ECE720292F9E756C0FF66730ED98496ECE7F2FF408836E8F2899ADADE2B10","2016.02.12","2041.02.12","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1277336","NSS 3.34","Firefox 58","https://test-dv-rsa.ssl.com","https://expired-rsa-dv.ssl.com","https://revoked-rsa-dv.ssl.com","","https://www.ssl.com/","USA, Global","","","https://legal.ssl.com/documents/SSLcom-CP-CPS.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=944e279c-bb1a-4f44-9c71-b0c9965b55d2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6ffe172c-3303-4f0e-b3e1-a48bca911947","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4efd36d4-eab4-43a3-89d9-6cf2a2ba569a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dabd4719-5d1b-499e-b2f7-ea5ff5fe7169","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=95ef11c4-3eb3-485f-956b-55766e3dfb85","BDO International Limited","WebTrust","2024.09.04"
"SSL.com","SSL Corporation","","SSL.com TLS ECC Root CA 2022","1403F5ABFB378B17405BE243B2A5D1C4","C32FFD9F46F936D16C3673990959434B9AD60AAFBB9E7CF33654F144CC1BA143","4AF2920FCEEC2DB46B6C535AB345856618FB97324E8FD9EC7805AD9DA63932DD","2022.08.25","2046.08.19","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1799533","NSS 3.92","Firefox 117","https://test-root-2022-ecc.ssl.com","https://expired-root-2022-ecc.ssl.com","https://revoked-root-2022-ecc.ssl.com","","https://www.ssl.com/","USA, Global","","","https://legal.ssl.com/documents/SSLcom-CP-CPS.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=944e279c-bb1a-4f44-9c71-b0c9965b55d2","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4efd36d4-eab4-43a3-89d9-6cf2a2ba569a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dabd4719-5d1b-499e-b2f7-ea5ff5fe7169","","BDO International Limited","WebTrust","2024.09.04"
"SSL.com","SSL Corporation","","SSL.com TLS RSA Root CA 2022","6FBEDAAD73BD0840E28B4DBED4F75B91","8FAF7D2E2CB4709BB8E0B33666BF75A5DD45B5DE480F8EA8D4BFE6BEBC17F2ED","7E257AB0C68C666D3ED29D4971C3998B35130C2DA41D310CD9CB123D8AE16BD0","2022.08.25","2046.08.19","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1799533","NSS 3.92","Firefox 117","https://test-root-2022-rsa.ssl.com","https://expired-root-2022-rsa.ssl.com","https://revoked-root-2022-rsa.ssl.com","","https://www.ssl.com/","USA, Global","","","https://legal.ssl.com/documents/SSLcom-CP-CPS.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=944e279c-bb1a-4f44-9c71-b0c9965b55d2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6ffe172c-3303-4f0e-b3e1-a48bca911947","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4efd36d4-eab4-43a3-89d9-6cf2a2ba569a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=dabd4719-5d1b-499e-b2f7-ea5ff5fe7169","","BDO International Limited","WebTrust","2024.09.04"
"SwissSign AG","SwissSign AG","","SwissSign Gold CA - G2","00BB401C43F55E4FB0","62DD0BE9B9F50A163EA0F8E75C053B1ECA57EA55C8688F647C6881F2C8357B95","5EFB7FBB95DA42E3C24458E0A670A05D99BEF6B05F6674F34983F5BD70C64988","2006.10.25","2036.10.25","RSA 4096 bits","SHA1WithRSA","Websites;Email","","","2.16.756.1.89.1.2.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=343756","NSS 3.11.9","Firefox 2","https://ev-rsa-tls-2022-valid-cert-demo.swisssign.com","https://ev-rsa-tls-2022-expired-cert-demo.swisssign.com","https://ev-rsa-tls-2022-revoked-cert-demo.swisssign.com","","https://www.swisssign.com/","Switzerland - Certificate services are offered worldwide, but due to the SwissSign’s geographical location the focus is on Europe, specifically Switzerland and German, French and Italian-speaking countries.","https://repository.swisssign.com/SwissSign_CP_LCP.pdf; https://repository.swisssign.com/SwissSign_CP_NCP_extended.pdf; https://repository.swisssign.com/SwissSign_CP_EV.pdf; https://repository.swisssign.com/SwissSign_CP_NCP.pdf; https://repository.swisssign.com/SwissSign_CP_OV.pdf; https://repository.swisssign.com/SwissSign_CP_DV.pdf; https://repository.swisssign.com/SwissSign_CP_SMIME_OV.pdf","https://repository.swisssign.com/SwissSign_CPS_TLS.pdf; https://repository.swisssign.com/SwissSign_CPS_SMIME.pdf","","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090401_SwissSign_Standard_Audit_V1.0.pdf","","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090402_SwissSign_TLS-BR_Audit_V2.0.pdf","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090403_SwissSign_TLS-EV_Audit_V1.0.pdf","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090404_SwissSign_SMIME-BR_Audit_V2.0.pdf","TÜV Austria","ETSI EN 319 411","2024.09.04"
"SwissSign AG","SwissSign AG","","SwissSign RSA SMIME Root CA 2022 - 1","460ED4017190A01A832C4A42102815D2611BAD32","9A12C392BFE57891A0C545309D4D9FD567E480CB613D6342278B195C79A7931F","AAA26F797E804F11659B7BAEE47F55D87E057916CC300C28327D67C8545356AB","2022.06.08","2047.06.08","RSA 4096 bits","SHA256WithRSA","Email","","","","","3.114","142","","","","","https://www.swisssign.com/","Switzerland - Certificate services are offered worldwide, but due to the SwissSign’s geographical location the focus is on Europe, specifically Switzerland and German, French and Italian-speaking countries.","https://repository.swisssign.com/SwissSign_CP_SMIME_OV.pdf","https://repository.swisssign.com/SwissSign_CPS_SMIME.pdf","","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090401_SwissSign_Standard_Audit_V1.0.pdf","","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090402_SwissSign_TLS-BR_Audit_V2.0.pdf","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090403_SwissSign_TLS-EV_Audit_V1.0.pdf","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090404_SwissSign_SMIME-BR_Audit_V2.0.pdf","TÜV Austria","ETSI EN 319 411","2024.09.04"
"SwissSign AG","SwissSign AG","","SwissSign RSA TLS Root CA 2022 - 1","43FA0C5F4E1B801844EFD1B44F351F44F480EDCB","193144F431E0FDDB740717D4DE926A571133884B4360D30E272913CBE660CE41","B3F9307EC786903990EE6E25E7E91F813BC452DA51BE1361B20A1172E7AD9C05","2022.06.08","2047.06.08","RSA 4096 bits","SHA256WithRSA","Websites","","","2.23.140.1.1","","3.114","142","https://ev-rsa-tls-2022-1-valid-cert-demo.swisssign.com/","https://ev-rsa-tls-2022-1-expired-cert-demo.swisssign.com/","https://ev-rsa-tls-2022-1-revoked-cert-demo.swisssign.com/","","https://www.swisssign.com/","Switzerland - Certificate services are offered worldwide, but due to the SwissSign’s geographical location the focus is on Europe, specifically Switzerland and German, French and Italian-speaking countries.","","https://repository.swisssign.com/SwissSign_CPS_TLS.pdf","","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090401_SwissSign_Standard_Audit_V1.0.pdf","","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090402_SwissSign_TLS-BR_Audit_V2.0.pdf","https://it-tuv.com/wp-content/uploads/2024/09/AA2024090403_SwissSign_TLS-EV_Audit_V1.0.pdf","https://it-tuv.com/en/wp-content/uploads/sites/10/2024/09/AA2024090404_SwissSign_SMIME-BR_Audit_V2.0.pdf","TÜV Austria","ETSI EN 319 411","2024.09.04"
"Taiwan-CA Inc. (TWCA)","TAIWAN-CA","Root CA","TWCA CYBER Root CA","4001348CC200000000000000013CF2C6","3F63BB2814BE174EC8B6439CF08D6D56F0B7C405883A5648A334424D6B3EC558","F0942B157C98CB9B490E74F0E1AE3BE51D52E536E6C0A0B07CEE08CCDCF6EC51","2022.11.22","2047.11.22","RSA 4096 bits","SHA384WithRSA","Websites","","","2.23.140.1.1","","NSS 3.104","FF 131","https://cyberevnormal.twca.com.tw/","https://cyberevexpired.twca.com.tw/","https://cyberevrevoked.twca.com.tw/","","https://www.twca.com.tw/","Taiwan","https://www.twca.com.tw/upload/saveArea/filePage/20250616/936a4f7cbb5d4fe1a44496a16b90726c/936a4f7cbb5d4fe1a44496a16b90726c.pdf","https://www.twca.com.tw/upload/saveArea/filePage/20250423/132efe5e99b349609ac7d14919504a65/132efe5e99b349609ac7d14919504a65.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=7d48c3b6-5b77-4341-80bd-440a70547598","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=08ac2904-202b-4288-a006-45b496b76e59","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4e13de50-90e5-4cb7-8faa-f7fc520dd49a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fcdc1e6-6a4c-4371-ad66-4a2b5c921d09","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=68432447-5897-43bd-8c51-66e5bd48f44b","KPMG","WebTrust","2025.02.26"
"Taiwan-CA Inc. (TWCA)","TAIWAN-CA","Root CA","TWCA Global Root CA","0CBE","59769007F7685D0FCD50872F9F95D5755A5B2B457D81F3692B610A98672F0E1B","ACFC9A26907167C54724AEC55BEF48A122E021EBA22DB83D9B65DD41EBBED1F8","2012.06.27","2030.12.31","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","1.3.6.1.4.1.40869.1.1.22.3","https://bugzilla.mozilla.org/show_bug.cgi?id=810133","NSS 3.15.4","Firefox 27","https://evssldemo6.twca.com.tw/","https://evssldemo8.twca.com.tw/","https://evssldemo7.twca.com.tw/","","https://www.twca.com.tw/","Taiwan","https://www.twca.com.tw/upload/saveArea/filePage/20250616/936a4f7cbb5d4fe1a44496a16b90726c/936a4f7cbb5d4fe1a44496a16b90726c.pdf","https://www.twca.com.tw/upload/saveArea/filePage/20250423/132efe5e99b349609ac7d14919504a65/132efe5e99b349609ac7d14919504a65.pdf; https://www.twca.com.tw/upload/saveArea/filePage/20250423/5c7f61c96b3f46d0b8ebd2d653057bf6/5c7f61c96b3f46d0b8ebd2d653057bf6.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=7d48c3b6-5b77-4341-80bd-440a70547598","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=08ac2904-202b-4288-a006-45b496b76e59","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4e13de50-90e5-4cb7-8faa-f7fc520dd49a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fcdc1e6-6a4c-4371-ad66-4a2b5c921d09","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=68432447-5897-43bd-8c51-66e5bd48f44b","KPMG","WebTrust","2025.02.26"
"Taiwan-CA Inc. (TWCA)","TAIWAN-CA","Root CA","TWCA Global Root CA G2","4001348CC200000000000000019758F4","3A0072D49FFC04E996C59AEB75991D3C340F3615D6FD4DCE90AC0B3D88EAD4F4","59AE814CE5D6E820CDC088259787F3A537E20AECAC96E1EEE0A8431104FBE1CC","2022.11.22","2047.11.22","RSA 4096 bits","SHA384WithRSA","Email","","","","","NSS 3.104","FF 131","","","","","https://www.twca.com.tw/","Taiwan","https://www.twca.com.tw/upload/saveArea/filePage/20250616/936a4f7cbb5d4fe1a44496a16b90726c/936a4f7cbb5d4fe1a44496a16b90726c.pdf","https://www.twca.com.tw/upload/saveArea/filePage/20250423/5c7f61c96b3f46d0b8ebd2d653057bf6/5c7f61c96b3f46d0b8ebd2d653057bf6.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=7d48c3b6-5b77-4341-80bd-440a70547598","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=08ac2904-202b-4288-a006-45b496b76e59","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4e13de50-90e5-4cb7-8faa-f7fc520dd49a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fcdc1e6-6a4c-4371-ad66-4a2b5c921d09","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=68432447-5897-43bd-8c51-66e5bd48f44b","KPMG","WebTrust","2025.02.26"
"Taiwan-CA Inc. (TWCA)","TAIWAN-CA","Root CA","TWCA Root Certification Authority","01","BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44","47434CAA89E03EFA5781EEFB30976AB539E435330C9746C115B8B1E0FB28B3FE","2008.08.28","2030.12.31","RSA 2048 bits","SHA1WithRSA","Websites;Email","","","1.3.6.1.4.1.40869.1.1.22.3","https://bugzilla.mozilla.org/show_bug.cgi?id=518503","NSS 3.12.11","Firefox 6.0.2","https://evssldemo3.twca.com.tw/","https://evssldemo5.twca.com.tw/","https://evssldemo4.twca.com.tw/","","https://www.twca.com.tw/","Taiwan","https://www.twca.com.tw/upload/saveArea/filePage/20250616/936a4f7cbb5d4fe1a44496a16b90726c/936a4f7cbb5d4fe1a44496a16b90726c.pdf","https://www.twca.com.tw/upload/saveArea/filePage/20250423/132efe5e99b349609ac7d14919504a65/132efe5e99b349609ac7d14919504a65.pdf; https://www.twca.com.tw/upload/saveArea/filePage/20250423/5c7f61c96b3f46d0b8ebd2d653057bf6/5c7f61c96b3f46d0b8ebd2d653057bf6.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=7d48c3b6-5b77-4341-80bd-440a70547598","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=08ac2904-202b-4288-a006-45b496b76e59","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4e13de50-90e5-4cb7-8faa-f7fc520dd49a","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fcdc1e6-6a4c-4371-ad66-4a2b5c921d09","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=68432447-5897-43bd-8c51-66e5bd48f44b","KPMG","WebTrust","2025.02.26"
"Telia Company","Telia Finland Oyj","","Telia Root CA v2","01675F27D6FE7AE3E4ACBE095B059E","242B69742FCB1E5B2ABF98898B94572187544E5B4D9911786573621F6A74B82C","578072EC04C858B1EB294916FC07B2C4F27BD964B88C70DF39A1D43AA6AAABC4","2018.11.29","2043.11.29","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","Not Applicable","https://bugzilla.mozilla.org/show_bug.cgi?id=1664161","NSS 3.77","Firefox 100","https://juolukka.cover.telia.fi:10600/","https://juolukka.cover.telia.fi:10602/","https://juolukka.cover.telia.fi:10601/","","https://www.teliacompany.com/","Finland, Sweden, Norway, Denmark, Lithuania, Estonia","","","https://cps.trust.telia.com/Telia_Client_Certificate_CPS_v4.8.pdf; https://cps.trust.telia.com/TLSv61/teliacatlscpcps.html","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-4_AAL_Standard_Audit_Telia.pdf","","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-5_AAL_TLS-BR_Audit_Telia.pdf","","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-6_AAL_SMIME-BR_Audit_Telia.pdf","datenschutz cert GmbH","ETSI EN 319 411","2024.12.13"
"Telia Company","TeliaSonera","","TeliaSonera Root CA v1","0095BE16A0F72E46F17B398272FA8BCD96","DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389","2102FDA7BB10BDD1CCA494A2BE66E32E15572CC73730736E82421FD39C9E26F5","2007.10.18","2032.10.18","RSA 4096 bits","SHA1WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=539924","NSS 3.16","Firefox 29","https://juolukka.cover.telia.fi:10443/","https://juolukka.cover.telia.fi:10445/","https://juolukka.cover.telia.fi:10444/","","https://www.teliacompany.com/","Finland, Sweden, Norway, Denmark, Lithuania, Estonia","","","https://cps.trust.telia.com/Telia_Client_Certificate_CPS_v4.8.pdf; https://cps.trust.telia.com/TLSv61/teliacatlscpcps.html","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-4_AAL_Standard_Audit_Telia.pdf","","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-5_AAL_TLS-BR_Audit_Telia.pdf","","https://www.datenschutz-cert.de/fileadmin/uploads/tx_dscertcertlist/DSC1257-6_AAL_SMIME-BR_Audit_Telia.pdf","datenschutz cert GmbH","ETSI EN 319 411","2024.12.13"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia Global Root CA G3","64F60E6577616AAB3BB4EA8584BBB189B871930F","E0D3226AEB1163C2E48FF9BE3B50B4C6431BE7BB1EACC5C36B5D5EC509039A08","4D4F465F0FD39BE5A8BB268B80D58AB1D399C8020CBD7DA1DAE0ECCFB1280F99","2021.05.20","2046.05.19","RSA 4096 bits","SHA384WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1688854","NSS 3.94","Firefox 121","https://ev-rsag3-valid.trustasia.com","https://ev-rsag3-expired.trustasia.com","https://ev-rsag3-revoked.trustasia.com","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a8e69828-d765-4fe1-81e9-15971621c7e2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c1171bd1-4f04-4c3a-bb92-ef85f5e74573","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=ddc533c8-15c4-4789-abeb-9f5f10c7ac2d","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia Global Root CA G4","4F2364B88E97639EC65381C1764ECB2A7415D6D7","BE4B56CB5056C0136A526DF444508DAA36A0B54F42E4AC38F72AF470E479654C","B044B41DE60F72B1572F112F72E220DA0BAC5A23E2D2814771A8040597379EA5","2021.05.20","2046.05.19","EC secp384r1","ecdsaWithSHA384","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1688854","NSS 3.94","Firefox 121","https://ev-eccg4-valid.trustasia.com","https://ev-eccg4-expired.trustasia.com","https://ev-eccg4-revoked.trustasia.com","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a8e69828-d765-4fe1-81e9-15971621c7e2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c1171bd1-4f04-4c3a-bb92-ef85f5e74573","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=ddc533c8-15c4-4789-abeb-9f5f10c7ac2d","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia SMIME ECC Root CA","5AC2F8294FE37DC55E1D186F3B93201FFF7BBA2D","436472C1009A325C54F1A5BBB5468A7BAEECCBE05DE5F099CB70D3FE41E13C16","CF22DEDE54BC1ED7A3FACAC928900561989174D4BB4EEF07975365C0618AA5CD","2024.05.15","2044.05.15","EC secp384r1","ecdsaWithSHA384","Email","","","","","3.114","142","","","","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=ddc533c8-15c4-4789-abeb-9f5f10c7ac2d","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia SMIME RSA Root CA","5AEE71DFDE0C5785B5BB3622D7B876460273CAFF","C7796BEB62C101BB143D262A7C96A0C6168183223EF50D699632D86E03B8CC9B","0C0388E606187ED77FF1C52DB5FC3FA4B9FF9CBD8B30E533D7CD312B1182B00F","2024.05.15","2044.05.15","RSA 4096 bits","SHA384WithRSA","Email","","","","","3.114","142","","","","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=ddc533c8-15c4-4789-abeb-9f5f10c7ac2d","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia TLS ECC Root CA","3674E14D7C6513C9AC835525A03E527E2F5068C7","C0076B9EF0531FB1A656D67C4EBE97CD5DBAA41EF44598ACC2489878C92D8711","E5FBD7FD8C8E01839176ADA371DFD0C230B0D01702ACE41DF249C72D246C3DA8","2024.05.15","2044.05.15","EC secp384r1","ecdsaWithSHA384","Websites","","","2.23.140.1.1","","3.114","142","https://ev-ecctls-valid.trustasia.com","https://ev-ecctls-expired.trustasia.com","https://ev-ecctls-revoked.trustasia.com","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a8e69828-d765-4fe1-81e9-15971621c7e2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c1171bd1-4f04-4c3a-bb92-ef85f5e74573","","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"TrustAsia Technologies, Inc.","TrustAsia Technologies, Inc.","","TrustAsia TLS RSA Root CA","1C18D8CFE5533F2235465354243C6C47D15C4A9C","06C08D7DAFD876971EB1124FE67F847EC0C7A158D3EA53CBE940E2EA9791F4C3","50D31025991E82A1085AE84B7068AEBCACD440738A634A46ED5B1E261017E1D1","2024.05.15","2044.05.15","RSA 4096 bits","SHA384WithRSA","Websites","","","2.23.140.1.1","","3.114","142","https://ev-rsatls-valid.trustasia.com","https://ev-rsatls-expired.trustasia.com","https://ev-rsatls-revoked.trustasia.com","","https://www.trustasia.com/","China, Global","","","https://repository.trustasia.com/repo/cps/TrustAsia-Global-CP-CPS_EN_V2.0.2.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=d21a17b2-b089-4847-a9c6-f55239f76ed1","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=e6fccae8-47f1-41da-a597-49f608d96ae7","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a8e69828-d765-4fe1-81e9-15971621c7e2","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c1171bd1-4f04-4c3a-bb92-ef85f5e74573","","Anthony Kam & Associates Ltd.","WebTrust","2024.10.14"
"Viking Cloud, Inc.","SecureTrust Corporation","","Secure Global CA","075622A4E8D48A894DF413C8F0F8EAA5","4200F5043AC8590EBB527D209ED1503029FBCBD41CA1B506EC27F15ADE7DAC69","BD488A94F09E6F46DEADC161D664E57FA2F797CF6AFCBF7856DFE7B08B3B3473","2006.11.07","2029.12.31","RSA 2048 bits","SHA1WithRSA","Websites;Email","","","2.16.840.1.114404.1.1.2.4.1","https://bugzilla.mozilla.org/show_bug.cgi?id=409838","NSS 3.11.10","Firefox 3.0.2","https://sgcatest.vikingcloud.com","https://sgcatest-expired.vikingcloud.com","https://sgcatest-revoked.vikingcloud.com","","https://www.securetrust.com/,  https://www.vikingcloud.com/","USA, Global","","","https://certs.securetrust.com/CA/VikingCloudCPS_82.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=bf1ed8d6-80e8-4379-b180-e69c67470990","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=c49a26bd-ee55-4e82-8c8d-5f93db81b55b","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=73f8f904-3b7f-4d60-b087-fd9ed004d4f5","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=506ef1cb-cc1c-4146-a326-5e1522514f3e","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=475f53e2-1f5e-40bc-aa5a-0de538e86667","BDO International Limited","WebTrust","2024.11.22"
